gene,SNPs,hits,Z,top_candidate_p,Z_pVal
70,124,1,2.609392437281063,0.7124163906331359,0.6896875185376589
71,273,5,7.880790947980203,0.14062209519838237,0.008407267589426115
72,202,3,8.240601449355632,0.32876182896161105,0.01724453206209109
73,140,3,6.0697453911297305,0.1657690847795799,0.10752880438020007
74,1,0,0.2384109520681494,1.0,0.6211858693976098
75,1,0,,1.0,
76,12,0,3.266228000867611,1.0,0.008264613863083636
77,31,3,4.229646555326545,0.003646012208816228,0.010569044468238475
78,131,2,5.789513508058544,0.37726520312241324,0.12145360942506667
79,110,0,1.7842120235951715,1.0,0.8040139479699038
80,169,1,3.3349327945393923,0.8170434816909391,0.6305943884661991
81,155,3,5.90991967416669,0.20322406046108604,0.14598413295431567
82,80,2,5.139534171942518,0.1908418660230089,0.06648396329543105
83,160,3,5.418263621495084,0.2161180463952501,0.2196953642861883
84,164,0,4.488987603304796,1.0,0.39091239574881753
85,118,2,2.503368853988553,0.33045849872280664,0.6955845910427263
86,203,6,4.617789822572482,0.017110993153679508,0.39786436762095734
87,129,0,4.723752474876924,1.0,0.27019176361764274
88,185,4,5.010585036456371,0.11591184478068299,0.31560170518761776
89,107,1,0.1268378187997943,0.6588339384859576,0.9621377955773104
90,86,0,2.7082783415445117,1.0,0.5367343841051571
91,82,4,4.9344838985585175,0.009427708298066547,0.09067679742384949
92,218,0,3.4313066603943594,1.0,0.6368951900303688
93,132,0,2.1900480612698687,1.0,0.7792054710126244
94,119,0,0.9423821050698702,1.0,0.9159217408999554
95,197,2,3.9638474360502953,0.5871523164253339,0.5285822425698863
96,128,0,2.406247527723934,1.0,0.7357723984759897
97,127,0,2.517787049816868,1.0,0.7136125155316989
98,174,2,3.01268730796526,0.5202098669290902,0.6960827862445068
99,141,1,3.1195629725218215,0.7575833539554198,0.6273098474194843
100,136,5,5.960666078512889,0.012250467915905635,0.11218935609642144
101,83,0,4.883875872371313,1.0,0.09906057746809638
102,121,0,2.1602608519877236,1.0,0.764449568590087
103,99,2,4.468627178622284,0.26054072470054684,0.21496840943680984
104,49,0,2.251320811960591,1.0,0.4223734211633059
105,188,0,0.13987573722660573,1.0,0.9777781274434224
106,178,0,2.6789611856677755,1.0,0.756141241050243
107,114,0,1.0846562568804454,1.0,0.898481485219663
108,14,0,1.2311548315466425,1.0,0.3894107845585669
109,9,0,1.0345087805370308,1.0,0.39571652713258987
110,72,0,0.693093744809706,1.0,0.8859308041601921
111,112,0,2.7547447383500905,1.0,0.6278097341060469
112,134,0,2.577293116421862,1.0,0.7168578319272059
113,139,3,4.6012476336035695,0.1633486936598901,0.3189615050646075
114,124,1,4.2074532615161395,0.7124163906331359,0.353865119476934
115,187,2,2.300956506854582,0.558925217869604,0.817479355079863
116,119,1,2.4562487567839693,0.6975955643309786,0.7070437300066497
117,116,2,4.225337058239052,0.32316027766095284,0.3236218327770287
118,132,1,2.5073273217382357,0.7346337502522946,0.725597253747464
119,168,0,5.360206873907082,1.0,0.2393336024567183
120,163,1,0.9745479309463744,0.805671401117205,0.9366798597867065
121,130,0,2.7021713616239036,1.0,0.6854849962795511
122,184,1,0.2704383602859776,0.8426467178922104,0.9735517002272316
123,154,1,1.2137405711125506,0.7872742967709813,0.915741929254937
124,115,0,2.4393458655268683,1.0,0.7003523745807014
125,150,0,2.09635233772878,1.0,0.8168781927896102
126,123,0,3.442990745216396,1.0,0.5133765192360356
127,29,0,0.8923503838704768,1.0,0.6721290953938613
128,97,1,3.686944686554131,0.6227633530764958,0.3600665201591404
129,39,0,1.0099446418347031,1.0,0.7087243532781129
130,86,0,0.8367709622293392,1.0,0.8911730985560917
131,97,0,2.248816408498009,1.0,0.6858665777792158
132,142,0,2.851392431225805,1.0,0.6813363658489124
133,146,0,2.5643652311170975,1.0,0.7394858321832707
134,82,2,2.1386278301603663,0.1980831532566273,0.6534856135978785
135,13,1,0.0031658849249086656,0.12247897700103214,0.8168611671679578
136,257,3,5.674820771237685,0.4747370703641105,0.16444731735046703
137,158,1,4.745770371143295,0.7956565382537606,0.33155163294719203
138,152,2,4.683974708522606,0.4497144538901545,0.33210308703480285
139,72,1,1.5377703189434628,0.5150086297258372,0.744923881916012
140,149,2,1.997246476470549,0.4396485742757113,0.8292495611014721
141,201,0,4.381716184395349,1.0,0.4447781368019881
142,55,0,2.58533826847264,1.0,0.3768862029936836
143,104,0,1.737321855708757,1.0,0.7993398465816473
144,70,0,3.808237494410198,1.0,0.19809677712076024
145,63,0,1.0654464262662606,1.0,0.8063459226670042
146,88,0,1.8009348700045869,1.0,0.7469435151967083
147,105,0,1.1232814976721452,1.0,0.8844487714193037
148,196,1,3.9719194826331017,0.8605244312247751,0.5265311137654831
149,74,0,1.396819796521564,1.0,0.7799492242615174
150,171,0,5.122764606971739,1.0,0.2824039498730333
151,176,1,5.037768724179269,0.8294725691104137,0.3028657939038094
152,172,2,3.6210690288566787,0.5140544974583343,0.5777790584669122
153,121,0,2.009406490613172,1.0,0.7891139965475562
154,90,0,0.8314842500034746,1.0,0.8972414839388951
155,90,0,1.683458436679301,1.0,0.7747383455702028
156,157,2,3.7532477158355086,0.4662592979590112,0.5290746921563033
157,299,2,2.720374851133199,0.800854240992024,0.673890472026117
158,130,0,3.453113910261005,1.0,0.5316043809205709
159,110,1,3.436931867934758,0.6689669116789863,0.47018008647832743
160,159,3,6.2494867416966695,0.2135253613215182,0.11365912360363828
161,177,2,4.6313531271841555,0.5293442907447413,0.3799147667776217
162,182,0,3.8190733781571495,1.0,0.5483018983591202
163,185,0,3.9334267643266396,1.0,0.527652903976813
164,194,1,3.9323892693454234,0.8576925122179114,0.533641120212195
165,196,1,3.4632640132692605,0.8605244312247751,0.6279287246090633
166,101,0,2.909411803094734,1.0,0.5550382503048713
167,20,0,1.6422997111267519,1.0,0.3206426097107399
168,26,0,2.5282032447988505,1.0,0.14650213164907433
169,5,0,0.8768460522653648,1.0,0.4000833212705721
170,92,0,2.1472878840374414,1.0,0.6901042576963712
171,258,1,2.8338722881338723,0.9252036842731474,0.7246480683117965
172,118,4,5.195295785405039,0.031291248929696126,0.16510662498866568
173,71,1,3.165839657941584,0.5101097269957952,0.34028424725378614
174,163,4,4.635664462787653,0.08202624185815943,0.3607348118054413
175,46,0,1.0816699949014343,1.0,0.7309264990810426
176,72,1,3.885125895843817,0.5150086297258372,0.19480909084808717
177,1,0,0.6519100092227261,1.0,0.4338123205229345
178,39,1,2.0133722693987637,0.3242709509397169,0.40530702674734564
179,111,0,2.104122600617528,1.0,0.7527781559736351
180,21,0,0.5754079413831662,1.0,0.7067407130065672
181,53,1,3.6392310289707464,0.4129632180625157,0.13360915274711282
182,145,0,4.4170589327058405,1.0,0.36889455908204183
183,53,1,3.355355223103425,0.4129632180625157,0.18242919504015287
184,62,1,3.444077374883015,0.463731774792815,0.22182975421813977
185,5,0,-0.0648967574864906,1.0,0.7806301974689722
186,1,0,,1.0,
187,1,0,,1.0,
188,1,0,-0.7858746412118001,1.0,0.9313477770483732
189,1,0,,1.0,
190,1,0,,1.0,
191,1,0,-0.6245233341698286,1.0,0.9032762794073852
192,1,0,,1.0,
193,17,0,1.5243852951422605,1.0,0.32316351037413815
194,8,0,2.0257007869743267,1.0,0.08925829165990795
195,1,0,1.3225809458646456,1.0,0.17424006034907025
196,1,0,,1.0,
197,1,0,1.2034559532547666,1.0,0.21167586006858408
198,1,0,,1.0,
199,1,0,,1.0,
200,27,0,2.641078271934439,1.0,0.13271819096522863
201,26,0,1.4862913597104386,1.0,0.4439133182186785
202,1,0,1.1189572941245602,1.0,0.24087282615328787
203,3,0,0.7600907855483597,1.0,0.418463573622208
204,6,0,0.8108910917180755,1.0,0.44344971119900034
205,1,0,0.5333815853714623,1.0,0.48785782755754215
206,1,0,,1.0,
207,28,0,1.7619047605951164,1.0,0.3733569022748816
208,82,0,3.1399116093702304,1.0,0.41087234237589065
209,30,0,1.9046088547490325,1.0,0.3493210377619276
210,241,1,1.8596570973936972,0.9112676674846987,0.8770119334318187
211,268,0,4.1476428421336,1.0,0.42452758457871653
212,166,0,2.5408172629588814,1.0,0.7676933364003122
213,160,0,3.8441604454632143,1.0,0.515466589486516
214,207,1,3.9666355322670857,0.8751221877410486,0.5302978094868456
215,137,1,3.613804890822764,0.7476393369106538,0.5158181739231729
216,148,1,4.270393641235476,0.7740518444660127,0.4049470930286727
217,214,0,3.88419667181203,1.0,0.546821274914643
218,219,3,4.043144684397833,0.3748584125462342,0.5128139518631547
219,247,6,7.843604788829274,0.03922463132903514,0.018286921260298405
220,273,4,5.261757187331379,0.29222960386561636,0.19204525615173096
221,287,7,7.8401648932728625,0.026685410899616017,0.004795968042814458
222,269,1,5.708971949105584,0.933031997252136,0.1374402796288544
223,148,3,4.076442040853406,0.1854939002988153,0.4446369736157979
224,214,3,5.901643852019638,0.36134561044110286,0.17769560354207325
225,159,3,2.0024757143605445,0.2135253613215182,0.8377998187589296
226,17,0,1.8011258131018586,1.0,0.2350256462384701
227,92,1,4.929045372185335,0.6033221935779749,0.12267610110308325
228,183,1,3.704530777179226,0.8410572908002125,0.5722063555903374
229,236,0,-0.010876630286817714,1.0,0.9845011619199895
230,97,0,1.7596029560984643,1.0,0.7795714380958025
231,182,0,2.242865555194816,1.0,0.8226583530511884
232,49,0,1.7161073089980787,1.0,0.5781777160122439
233,88,0,2.9334122711819304,1.0,0.4920159211489218
234,85,0,2.023441993441164,1.0,0.6910959731996948
235,47,0,3.3017045164040764,1.0,0.15388205019045897
236,85,1,3.544005044550189,0.5744098766113455,0.3330994239603233
237,79,1,2.8027745271466955,0.5479563497335247,0.477228007947485
238,12,0,2.2825002228829034,1.0,0.07942564539466179
239,19,2,4.315004497180313,0.015273761488896639,0.0013748926020019647
240,41,0,3.1619653584321195,1.0,0.1394438479702853
241,8,0,1.064056644501236,1.0,0.3692045396391346
242,24,1,1.9798137558694926,0.21432185919278124,0.261882765657627
243,118,1,3.634171319612786,0.6945409740716955,0.4553153488956416
244,94,1,4.835318700268759,0.6112160819257733,0.14114707689556838
245,94,1,2.8356465948608367,0.6112160819257733,0.5430873225662975
246,177,0,3.5124205805942506,1.0,0.6048054719390097
247,114,1,2.6271596486238917,0.6820109361808565,0.6603080013822131
248,110,1,4.755255525076152,0.6689669116789863,0.20686754304714805
249,168,5,4.544777606572384,0.027641236126565886,0.38580821110766195
250,86,0,2.450204539902542,1.0,0.5985097899093431
251,136,2,3.8990141367531486,0.3949111741047201,0.45288143434755235
252,108,0,4.229119038333024,1.0,0.2936383183120004
253,131,0,2.9780777984234414,1.0,0.6334886162190778
254,7,0,1.064807882468894,1.0,0.3539431133846387
255,55,2,2.4203654036855315,0.10500372225811097,0.421952190713516
256,16,0,2.0904374490770756,1.0,0.1493470598502057
257,22,0,2.3049439011101183,1.0,0.15848442908817617
258,33,0,1.4029005165837078,1.0,0.5433545510262734
259,84,3,6.601904674432924,0.052454610840049154,0.010057157969010078
260,98,1,3.1524786813035326,0.6265357195457308,0.4863662660671023
261,153,1,3.016435302004703,0.7851255522939206,0.6690782341626511
262,205,0,3.1909333319806286,1.0,0.6820361928407555
263,120,0,3.903519193011095,1.0,0.40393415105549824
264,176,3,4.581891808023057,0.25836835611992365,0.3884903777183265
265,144,1,4.17981243278435,0.7647833707595899,0.4143977403451079
266,174,2,4.510199694238516,0.5202098669290902,0.4003199996358967
267,175,2,5.5503061649639935,0.5232678699750364,0.21736262713467103
268,78,1,3.7023828060705974,0.5433902522560855,0.2618512157335585
269,83,0,2.4850493215381175,1.0,0.5763330218250922
270,83,7,6.866439637764675,2.13678891731116e-05,0.006042671175991554
271,116,0,4.668350090784708,1.0,0.24095096184956777
272,65,0,1.3707489056848845,1.0,0.7528527250106964
273,255,14,12.212168054616328,4.143044083952491e-07,2.4163451595171637e-06
274,134,4,7.849363394420185,0.046314977601151164,0.012531881278336265
275,35,1,2.2671494510659023,0.29655230500043084,0.2925093137934547
276,17,0,1.2153141925137205,1.0,0.43464549350611725
277,26,0,2.1126941604789424,1.0,0.24558422918967493
278,13,0,0.48542542187150695,1.0,0.6643592534945092
279,77,2,2.0105797472190865,0.18004983570116326,0.6612233356460226
280,148,1,3.644980099883334,0.7740518444660127,0.5343524602917561
281,106,5,5.715315999599651,0.004399464158937281,0.07899835290939483
282,134,1,2.867883910676147,0.7399145386222741,0.66218376104601
283,44,1,3.1725928753091104,0.3573883979152818,0.15746029889596835
284,114,0,3.970849260125066,1.0,0.3686092151303604
285,119,0,1.2371719782740325,1.0,0.8879827470267896
286,70,0,2.8548661354903513,1.0,0.4107424542254092
287,107,2,1.906231789109495,0.2900989023041133,0.7779831561505641
288,177,1,2.2616314388419014,0.8311778434193096,0.8171780467024371
289,116,3,4.162412042235619,0.11106157209358372,0.33625614597177855
290,189,0,6.839152974620716,1.0,0.07993234411344896
291,88,0,2.4033175332835848,1.0,0.6181342259516437
292,83,1,3.5804518682396256,0.5657686732081884,0.3145288274697712
293,172,0,2.6475830053127662,1.0,0.7562832368728607
294,184,1,3.4387000918785517,0.8426467178922104,0.6253991857738979
295,125,1,3.4380890425219275,0.7152922267268046,0.5205082953361311
296,87,0,3.934213976125101,1.0,0.26108878458876783
297,121,3,4.252413919595775,0.12181751881716084,0.33515531523442355
298,117,0,3.775805491520626,1.0,0.42101750126580617
299,69,0,2.7053761397045015,1.0,0.4427881051538285
300,51,0,2.0742213838372403,1.0,0.4894776613178373
301,68,1,2.2666257114688237,0.49511411121293036,0.5514536208684206
302,71,1,3.5748956341507263,0.5101097269957952,0.24900272835688475
303,85,0,1.709425347457981,1.0,0.7552439111456999
304,171,2,4.066593985750779,0.5109572265598802,0.4860566578312807
305,126,0,3.2123842646185303,1.0,0.571892783141803
306,110,0,2.340764384369379,1.0,0.7062900433983021
307,122,2,4.963151211335591,0.3449856418477501,0.21030234266377856
308,108,3,4.143251041704839,0.09466933312773583,0.3105986646776515
309,134,0,2.8999413086200914,1.0,0.655907673007485
310,194,2,4.942148187713039,0.5788273341398793,0.3332093379047494
311,128,3,4.5521761824226035,0.13747808557662702,0.2987294233303336
312,124,3,4.3169844993991395,0.12844649025365046,0.33195281495581663
313,62,0,3.824370197152515,1.0,0.15273057760028963
314,1,0,1.046826494795444,1.0,0.26743438505809336
315,1,0,,1.0,
316,1,0,1.8338049080519243,1.0,0.06361220736742546
317,1,0,0.7349046461300855,1.0,0.39663375221796726
318,1,0,,1.0,
319,1,0,,1.0,
320,1,0,0.49361089953207954,1.0,0.5060922361078717
321,2,0,-0.10146276052816126,1.0,0.76710127326126
322,109,2,6.563395258006098,0.2974708461302835,0.03214466290741558
323,127,3,2.4529076292129335,0.13520013868266803,0.7254347872134593
324,118,0,3.6033004444111496,1.0,0.462074711200381
325,109,0,2.5467512197343205,1.0,0.6621604942818083
326,43,1,1.7772351255746826,0.35089737163159784,0.5133808577350876
327,17,1,1.1997410625924443,0.15705680661607327,0.4404889347565665
328,63,0,1.1341909857097987,1.0,0.793316300938314
329,67,1,3.108124950356326,0.4900142537504347,0.32866695900971865
330,63,1,4.19541465810043,0.46909445704488684,0.10494025151518616
331,69,1,1.8328961038906324,0.500162970100801,0.6659770742005037
332,82,1,1.6761622680762671,0.5613824981900892,0.7521060517899006
333,37,0,0.23388048895886163,1.0,0.8711586834012601
334,66,0,4.787424981412827,1.0,0.05697206895632845
335,45,1,3.0657782554414177,0.363814513936129,0.18490015743639043
336,71,0,2.815780467013818,1.0,0.42696757261214113
337,45,2,4.763999198355886,0.07463929299800556,0.014729455443337924
338,49,2,4.8845129538896686,0.08641059140541361,0.01660092767281829
339,55,0,4.136955093463437,1.0,0.078989949320323
340,51,0,2.086544576700465,1.0,0.485914221246344
341,100,2,4.779707764179425,0.264238021077044,0.16937523872393778
342,112,0,3.3200402203194406,1.0,0.5037390918629879
343,67,0,3.2392346837866186,1.0,0.29787540025202497
344,70,0,2.8563889275404164,1.0,0.4103556105646494
345,59,3,2.8565639739115185,0.021455323007971396,0.3358389157774042
346,97,0,4.168575629729201,1.0,0.26095040553852356
347,42,0,2.5169014294052725,1.0,0.28875216630111544
348,54,1,4.134251128711321,0.41883358588189046,0.07539035658145932
349,100,1,4.008267319877969,0.6339676587267709,0.3053348387166632
350,70,0,1.8143252884337941,1.0,0.6751261144246647
351,71,1,1.0735756653703006,0.5101097269957952,0.8285823911177197
352,51,0,2.982073389530859,1.0,0.24675641978295626
353,1,0,,1.0,
354,24,0,1.1496063740333435,1.0,0.5402916147849066
355,151,1,2.7522509533529935,0.7807627306335277,0.7143225340971685
356,125,0,1.9970117339086357,1.0,0.79790910887543
357,83,0,-0.553845574917763,1.0,0.9806196761101271
358,110,1,4.70031293827583,0.6689669116789863,0.21581864690095598
359,73,0,2.591366900909353,1.0,0.49666604104915757
360,1,0,,1.0,
361,162,2,2.3053984982400157,0.48250419030293284,0.7993611285847955
362,103,0,1.6631411490863286,1.0,0.8090286870670464
363,146,1,3.0343546396648953,0.769464181681474,0.6537810190216022
364,152,0,3.0908712276031216,1.0,0.6533140315812764
365,107,0,2.739676179560721,1.0,0.6148656869437522
366,156,1,2.7649111447641994,0.7915075382652388,0.7191273849337653
367,67,0,4.326311645457735,1.0,0.10542397561616446
368,103,1,4.556219763366613,0.644839185294927,0.21523498971553146
369,115,1,1.9141212418401519,0.685190826819048,0.7931447509598409
370,63,0,0.23372156176457615,1.0,0.9232722358586702
371,52,0,0.9289500785854738,1.0,0.793368254112585
372,119,1,3.3114094472848383,0.6975955643309786,0.529496137498825
373,120,2,3.396646042459136,0.3377342858848426,0.514042186779002
374,70,1,2.5798182692899365,0.5051613403997931,0.48167242684144107
375,115,0,2.1257206120694563,1.0,0.7579599687549294
376,104,0,3.69856318940876,1.0,0.3880130339592579
377,97,0,3.433278935273201,1.0,0.4169568442172289
378,123,0,-0.8313425360820824,1.0,0.9909909540103702
379,120,0,0.14352789224456464,1.0,0.965762643471765
380,167,0,0.38242944629284387,1.0,0.9672616747293213
381,121,3,2.7384672368640146,0.12181751881716084,0.6568409004249331
382,107,2,3.9007644034609066,0.2900989023041133,0.3566431507180532
383,145,0,4.351909826240684,1.0,0.3818572587133784
384,105,2,6.187504310571301,0.2827172186216344,0.04498102871772347
385,77,1,1.0803343532937637,0.5387780325819045,0.84236426333006
386,128,2,3.4316348909551633,0.3665744589119161,0.5306233875387937
387,155,3,3.682862237567004,0.20322406046108604,0.5400156830019106
388,135,0,2.4002943692286545,1.0,0.7496642417805665
389,130,1,3.6822213061158844,0.729245740488006,0.48249612740909786
390,63,0,1.9261699303782063,1.0,0.6110130672946512
391,82,0,3.54160599059724,1.0,0.3177311633110371
392,100,3,3.9764705742865414,0.07937320225218053,0.31182915544987544
393,88,0,1.2435049885812968,1.0,0.8418362163120585
394,26,0,1.0925162148476868,1.0,0.5804539039230328
395,38,0,-1.234262073949619,1.0,0.9895440813280881
396,126,4,0.7782257623254887,0.03838141286101052,0.9332681508007334
397,97,1,1.814419207416158,0.6227633530764958,0.7699358300497594
398,96,0,2.1175044273535213,1.0,0.7095041421572066
399,43,1,3.3702327344323817,0.35089737163159784,0.11817643798251509
400,77,3,5.1530307191684415,0.04235618437320189,0.05798405340425605
401,85,6,8.345123092204119,0.0002226676924072038,0.0003774109327320252
402,101,6,4.001164676236622,0.0005635123352306496,0.3110282390224597
403,70,2,5.0835166180781926,0.1552754194703535,0.046329693994450305
404,91,0,3.1871086823057273,1.0,0.4460142156769261
405,56,0,1.8489380866300096,1.0,0.5887757811621115
406,79,2,3.2212351314161736,0.18723464901583187,0.37466544737252505
407,135,2,1.5319511500008534,0.39140002037612076,0.8720417487165619
408,39,0,1.4329027963664096,1.0,0.5858814713348346
409,106,0,3.321850944253696,1.0,0.48066459140296447
410,74,1,2.2596837350300762,0.524659957994293,0.5866116801724427
411,1,0,-0.8069427330309097,1.0,0.9344935704733136
412,1,0,1.6502921004233027,1.0,0.09438767267384307
413,126,3,4.407008808624344,0.13293541775890405,0.32049064387321236
414,139,0,0.73513279184552,1.0,0.9424445313347886
415,165,2,5.033376626961487,0.4921027739599267,0.2902353311517576
416,133,9,6.984214981243145,8.929180160957813e-06,0.03684325809220057
417,87,1,5.316096080730498,0.5828791200667797,0.06957921104366371
418,88,2,2.8628665772120794,0.2199839545248775,0.5090357629565969
419,184,0,1.8501633602927248,1.0,0.8707567324049127
420,66,1,4.212021206957982,0.4848628825761967,0.11559629061531429
421,63,1,4.28115590816842,0.46909445704488684,0.09477273919058904
422,39,5,6.7148636686077845,4.3368459397807124e-05,4.11116759287955e-05
423,8,0,1.6536551612060044,1.0,0.17002903260232372
424,80,0,2.8084009180713085,1.0,0.4813056274545381
425,32,0,1.4642233951046246,1.0,0.5136935822045432
426,26,0,1.4289477452160984,1.0,0.46376864002217344
427,3,0,0.41981302200921333,1.0,0.5694766742302038
428,25,0,2.043599675206359,1.0,0.25437078105030264
429,29,0,2.543218182301034,1.0,0.16860458740203277
430,27,1,2.839894564543245,0.23765728565289646,0.09924825950404181
431,106,0,3.7369772439827074,1.0,0.3878419195276057
432,102,4,7.240014896280797,0.019606406326102045,0.009431843692483621
433,77,1,5.02316603799913,0.5387780325819045,0.06814109875142138
434,96,2,3.4740049630710415,0.24945264615770482,0.4030891068289937
435,78,0,4.385830088830311,1.0,0.14274324935803429
436,58,0,3.2749210751938285,1.0,0.23124347471121331
437,91,4,5.257062971382915,0.013430199687449783,0.08474831572057495
438,126,1,3.9386181914410208,0.7181393044595366,0.4158797586967471
439,112,1,3.8887425367146635,0.6755544701365743,0.3785766453890116
440,135,3,3.8575656833601637,0.15377648520828893,0.45897530021200383
441,73,0,1.9728559513473602,1.0,0.6517323081667108
442,142,4,5.467228378746038,0.05508954489279545,0.18228731720815627
443,146,1,2.918918918032779,0.769464181681474,0.6758128472752829
444,67,0,2.3779989684859437,1.0,0.5161391383344457
445,200,2,4.8715702806069165,0.5953543153279739,0.348246069352786
446,87,1,5.180364204769582,0.5828791200667797,0.08127755132419123
447,132,0,3.3866520896391563,1.0,0.5511274516993654
448,66,0,2.549276849487757,1.0,0.4644106441591236
449,149,1,4.43443753147658,0.7763113260213527,0.37424600500384286
450,115,0,1.9831980912097378,1.0,0.7820049207968096
451,153,0,0.9169527703157049,1.0,0.9367260721505326
452,70,0,1.6861393108444716,1.0,0.7046603636465364
453,134,0,1.9698169739331666,1.0,0.8153461148921389
454,89,0,3.3408220638704718,1.0,0.400020094270812
455,1,0,,1.0,
456,80,2,3.4229828732729355,0.1908418660230089,0.3333655143586487
457,148,2,5.330653574678908,0.4362707634657083,0.2134383802609443
458,45,1,3.2624182358270346,0.363814513936129,0.1479855595045949
459,162,4,3.8373843820195823,0.08061920470947331,0.5200894986098694
460,116,0,3.2218698655700804,1.0,0.5393638350501431
461,49,0,3.180655134241026,1.0,0.18988348655361598
462,68,2,4.751396074457869,0.1483238037632258,0.06554312883213165
463,65,0,3.49319844517209,1.0,0.23023874214928597
464,91,3,1.630234327443433,0.06359739048515022,0.7868278079001241
465,48,0,2.603538593409772,1.0,0.31658475697511124
466,102,2,4.048079178359976,0.271632244100401,0.30568669523937764
467,56,0,3.7588297288041446,1.0,0.13145993968649838
468,98,0,3.0783519801333235,1.0,0.5036297994107783
469,120,1,4.195928019103417,0.7006196086876687,0.3431899917751451
470,104,2,5.148083064297612,0.2790235461487015,0.13241267256653044
471,75,2,3.3228352378692216,0.17290832691006955,0.3276851490766046
472,55,0,3.3372819658615533,1.0,0.19880640659553683
473,53,0,2.0160656762001303,1.0,0.5212172317808867
474,8,0,0.781447918496495,1.0,0.4853473452330712
475,1,0,,1.0,
476,1,0,,1.0,
