gene,SNPs,hits,Z,top_candidate_p,Z_pVal
43,80,2,1.8805639176470246,0.1908418660230089,0.702490261908159
44,174,8,7.502139087649103,0.0004080816657257099,0.03690700621507459
45,219,3,2.0175040437602183,0.3748584125462342,0.8704055973924806
46,148,1,3.1468574641624056,0.7740518444660127,0.6395870656278804
47,196,1,3.405750347121869,0.8605244312247751,0.6483546318602411
48,219,0,3.2596163668696136,1.0,0.6823294768321267
49,59,0,3.472540053852218,1.0,0.19387691798259787
50,150,2,6.310723086507105,0.44301520179316806,0.09725905621903541
51,167,2,2.331965745334874,0.4984387918547767,0.8058236816266061
52,97,0,1.676624952504426,1.0,0.7948628816915391
53,91,0,2.514947368780476,1.0,0.6045579519234325
54,157,1,2.9632244361598983,0.7935924628825864,0.6900784700885414
55,108,0,2.3618316551701115,1.0,0.6979506732312308
56,82,1,4.876779466728608,0.5613824981900892,0.09427759427386007
57,128,0,3.621052835411437,1.0,0.49112157751159724
58,51,0,1.316358088531501,1.0,0.6978519385036287
59,117,1,4.753289525874142,0.6914555293653489,0.228216137750467
60,116,3,1.513920988964054,0.11106157209358372,0.8544012471532099
61,142,3,3.1346567764891557,0.17064123216869298,0.6298384825684834
62,98,3,3.0785820025982504,0.07573211032560365,0.5028045795775826
63,162,1,2.7269644862374407,0.8037084859769748,0.7387552295038752
64,154,3,1.3897008424228057,0.20066705453338352,0.9044315622872368
65,121,1,1.9504704286253876,0.703613412600792,0.8008356502036764
66,99,0,4.300981459263724,1.0,0.24232000060936942
67,90,0,2.1599222087639887,1.0,0.6803682058728685
68,57,1,2.9833267573477804,0.43609480954761237,0.2861753656686947
69,121,0,2.379285162337359,1.0,0.7283025311649249
70,124,1,2.4883104651000774,0.7124163906331359,0.7150465316660652
71,273,6,8.286307262429245,0.0582333682660872,0.0043095808602903185
72,202,3,8.21537942785738,0.32876182896161105,0.01759371998458814
73,140,2,5.910554847786405,0.40886054071365496,0.12296341634902341
74,1,0,-0.09179426216177752,1.0,0.7518550433948271
75,1,0,,1.0,
76,12,0,3.3538667107228197,1.0,0.005879152254199993
77,31,2,3.9333722497565824,0.03838951459523551,0.018574629928231334
78,131,3,5.419337922092133,0.14438919102699593,0.16514647936709625
79,110,0,1.5547789039147535,1.0,0.8396746089834999
80,169,1,3.1856162703944633,0.8170434816909391,0.6653240558835942
81,155,3,6.105820158253612,0.20322406046108604,0.12353961845806438
82,80,2,4.7803779380013305,0.1908418660230089,0.0981218777437537
83,160,2,5.800976963081633,0.4760429297364673,0.16601953000591685
84,164,1,4.687153786015397,0.807614687106033,0.355197862941409
85,118,2,2.6177195250480105,0.33045849872280664,0.6750098088259938
86,203,6,4.9116188161465395,0.017110993153679508,0.3476113476456614
87,129,0,4.534481946312959,1.0,0.30464822583185025
88,185,2,5.126717933850637,0.5531166788138773,0.29862119921063524
89,107,2,0.3332170654970376,0.2900989023041133,0.9526751786279299
90,86,0,2.7590295297320564,1.0,0.5230615103044564
91,82,4,4.844376340190103,0.009427708298066547,0.09772000687041493
92,218,0,3.515299873199175,1.0,0.6329692296310867
93,132,0,2.051067191852135,1.0,0.8038628255391227
94,119,0,0.47252658661412145,1.0,0.9507258372849032
95,197,1,4.070689078070714,0.8619191869125272,0.5152837759533592
96,128,0,2.600177830712651,1.0,0.7031753387542028
97,127,0,2.568139701256866,1.0,0.706947058673772
98,174,2,2.6880977607897867,0.5202098669290902,0.758233828761361
99,141,0,2.6072125751918516,1.0,0.7279239003483383
100,136,3,5.874079971306705,0.15615272055996718,0.12013497641540405
101,83,0,4.755448339302055,1.0,0.111060897584905
102,121,0,1.8955535287649488,1.0,0.8091999261260676
103,99,1,4.263653824455587,0.6302703623502736,0.24921259654369887
104,49,0,1.9564207072903925,1.0,0.5047548995301285
105,188,1,0.18561271646540692,0.8488470650468529,0.9787399105675633
106,178,0,2.671779146369218,1.0,0.7644268418048485
107,114,0,1.078334942007216,1.0,0.901040326594157
108,14,0,1.1369430593832748,1.0,0.41963676457723675
109,9,0,1.0321051168371,1.0,0.39060947221133835
110,72,0,0.5061692415708672,1.0,0.9081945359961039
111,112,0,2.5311479350149484,1.0,0.6755576606019893
112,134,1,2.7418336881196845,0.7399145386222741,0.6895480125526401
113,139,3,4.461649896824394,0.1633486936598901,0.3465415216134302
114,124,1,4.22363255815923,0.7124163906331359,0.35036262707533816
115,187,1,2.5151590984310723,0.8473202677240939,0.7949782006332105
116,119,1,2.421898883921566,0.6975955643309786,0.7156515939770682
117,116,0,4.207809734008879,1.0,0.32620578618335183
118,132,1,2.6568670572397886,0.7346337502522946,0.7013028882379471
119,168,0,5.589127645296073,1.0,0.20550518177032706
120,163,0,1.0794482472296547,1.0,0.9331677237348392
121,130,0,2.772316615956304,1.0,0.6747244832050583
122,184,2,0.49990962600619976,0.550192132964601,0.9683305005187395
123,154,1,0.9715119361464818,0.7872742967709813,0.9365345358802286
124,115,1,2.4575757737412687,0.685190826819048,0.6985979580290902
125,150,1,2.53119338606482,0.7785482127611391,0.7553452894737036
126,123,0,3.6236142721606854,1.0,0.47483006605707745
127,29,0,0.677671054965144,1.0,0.7330339668580484
128,97,1,3.9262001927210615,0.6227633530764958,0.30699516196009957
129,39,0,0.6146255570146832,1.0,0.8042084196983036
130,86,0,0.6632824932503697,1.0,0.9106060343085534
131,97,1,2.5154274321800476,0.6227633530764958,0.6286626887371557
132,142,0,2.545790546177861,1.0,0.7403761480088081
133,146,0,2.6620092905147663,1.0,0.7268388697221712
134,82,1,1.983527588869919,0.5613824981900892,0.6878931146934807
135,13,1,-0.15491597888047534,0.12247897700103214,0.8545961337865889
136,257,3,5.677830970266293,0.4747370703641105,0.17118738742036044
137,158,0,4.7009977761499515,1.0,0.34212357724374076
138,152,1,4.360498162039651,0.7829551033271924,0.3974455692227046
139,72,1,1.568876364840007,0.5150086297258372,0.7379782407745854
140,149,2,1.7756669157776048,0.4396485742757113,0.8609936399896241
141,201,0,4.483079723900328,1.0,0.4321566520263591
142,55,0,2.1203845789012323,1.0,0.5029174222088264
143,104,0,1.6309527172351355,1.0,0.8175854432432597
144,70,0,3.6171310909598136,1.0,0.23116776189835275
145,63,0,0.8299417630653827,1.0,0.8470923710517182
146,88,0,1.7485907969961654,1.0,0.7574526868458957
147,105,0,1.0691326328694912,1.0,0.8919934637172422
148,196,2,4.370894524234764,0.5843909819324105,0.45291195617370894
149,74,0,1.2300069695992488,1.0,0.8104744196002107
150,171,1,4.74821734128022,0.8206843164052895,0.3538953303030409
151,176,1,4.821117062623686,0.8294725691104137,0.34628892195158456
152,172,3,3.444735405258036,0.24768920019128193,0.6190832758582643
153,121,1,2.1498400334367793,0.703613412600792,0.768664869673058
154,90,1,0.8129199807896842,0.5952680273216762,0.900317545659555
155,90,0,1.8668895262433705,1.0,0.7408434053033639
156,157,3,3.8608929687286255,0.20836044074649676,0.5108219246888842
157,299,2,3.7373701203077574,0.800854240992024,0.4495746628012295
158,130,1,3.817141793355595,0.729245740488006,0.4547492422744105
159,110,1,4.158108115375498,0.6689669116789863,0.31391026592903226
160,159,3,6.46064597803691,0.2135253613215182,0.0935264107420195
161,177,3,5.240142712670527,0.2610477994784583,0.27138444486268076
162,182,0,3.867913393875163,1.0,0.5453379624737331
163,185,0,3.9620539924328995,1.0,0.528948102030439
164,194,1,4.148993251409387,0.8576925122179114,0.49741974347870666
165,196,1,3.668042872645832,0.8605244312247751,0.5968568540908606
166,101,1,3.211093806241526,0.6376279821395031,0.4849069978131807
167,20,0,1.7288625166417224,1.0,0.28685289089094135
168,26,0,2.3807871673386733,1.0,0.17321308815270586
169,5,0,0.6803787393605103,1.0,0.4788503085161927
170,92,0,3.6084367509306663,1.0,0.3518127758242344
171,258,1,2.905514352985412,0.9252036842731474,0.7311159529572019
172,118,3,5.077800706986065,0.11531885419846323,0.18014049476100424
173,71,1,3.3630898053420792,0.5101097269957952,0.2911990740924866
174,163,5,4.54782863111689,0.02468947804920192,0.38082406439598526
175,46,0,1.0648782239699963,1.0,0.7334843009228921
176,72,0,3.556483021318245,1.0,0.25518865838536653
177,1,0,0.829147069470342,1.0,0.348932469690302
178,39,1,1.9960740137677964,0.3242709509397169,0.4059878250036354
179,111,0,2.262300948253863,1.0,0.7255303013530227
180,21,0,0.464539167392847,1.0,0.7383474806707828
181,53,1,3.553421363404908,0.4129632180625157,0.14366294005388247
182,145,0,4.530530336686026,1.0,0.34787954545159483
183,53,0,3.599130394926049,1.0,0.1363244451823309
184,62,0,3.5148293853366996,1.0,0.20403612171333885
185,5,0,0.08295549982008736,1.0,0.7272982489783621
186,1,0,,1.0,
187,1,0,,1.0,
188,1,0,-0.684084666963622,1.0,0.9142746467878716
189,1,0,,1.0,
190,1,0,,1.0,
191,1,0,-0.4837074919288224,1.0,0.8718259758291809
192,1,0,,1.0,
193,17,0,1.589474968408945,1.0,0.295369931921597
194,8,0,2.2588515799969966,1.0,0.052817203587013806
195,1,0,1.282398367097152,1.0,0.18033234184099656
196,1,0,,1.0,
197,1,0,1.1434684392237622,1.0,0.22575419995065094
198,1,0,,1.0,
199,1,0,,1.0,
200,27,0,2.59415414290257,1.0,0.13723863850613005
201,26,0,1.2450480882153752,1.0,0.5233727422341539
202,1,0,1.1252466952967106,1.0,0.23215738581901646
203,3,0,0.8092467670586573,1.0,0.39074969125637005
204,6,0,0.7663044265131712,1.0,0.4566671180147951
205,1,0,0.5745821060859598,1.0,0.46301557037271235
206,1,0,,1.0,
207,28,0,1.9800954118969725,1.0,0.29954925190678805
208,82,0,3.50271218414289,1.0,0.3235661388054477
209,30,0,1.8849957975028149,1.0,0.3502523320161077
210,241,2,2.4316250787725706,0.695262696412096,0.8178894494170799
211,268,0,3.6218730537311243,1.0,0.5664574016758657
212,166,0,2.4704422054541046,1.0,0.7844652329908488
213,160,0,4.050374409680184,1.0,0.4769331999425065
214,207,1,4.1189713606587945,0.8751221877410486,0.5088556845645515
215,137,1,3.432532787785034,0.7476393369106538,0.5565922579709632
216,148,2,4.421776870520206,0.4362707634657083,0.3763481422151068
217,214,0,3.8471671714947995,1.0,0.5658240409187536
218,219,2,3.768385004638305,0.6444509338930238,0.5817251291328421
219,247,7,7.462826004064324,0.012900199147235286,0.030322049575975507
220,273,3,4.837904667801072,0.5145872832442272,0.28093689174155445
221,287,7,7.87147186716545,0.026685410899616017,0.004576866471417418
222,269,1,5.393191635466205,0.933031997252136,0.1907489439766894
223,148,2,3.94885782943336,0.4362707634657083,0.47382805278761275
224,214,1,5.7365510419366,0.8836057184709967,0.2050320601187634
225,159,4,1.8706998032160356,0.07647096516801687,0.8586439239127588
226,17,0,1.9892831950051153,1.0,0.17837164034552666
227,92,3,4.468456486350691,0.06527150909941054,0.1849081937403847
228,183,2,4.057217622705677,0.5472541010672717,0.5074690764626464
229,236,0,-0.11885904744652184,1.0,0.9889254283699374
230,97,0,1.855507877255093,1.0,0.763567915723594
231,182,0,2.5194316178322502,1.0,0.7909690288372064
232,49,1,1.6772494983237616,0.388882760467135,0.5864476592841925
233,88,0,3.0261009290920957,1.0,0.4680301944579175
234,85,0,2.068961945244432,1.0,0.6810114712496483
235,47,0,3.3637817316790777,1.0,0.13939793370024023
236,85,1,3.8423265882804696,0.5744098766113455,0.26682211038840287
237,79,2,2.0642982300653347,0.18723464901583187,0.656889281687058
238,12,0,1.8258622983858033,1.0,0.16563907076928486
239,19,1,3.744593277722864,0.1738313761644134,0.006309484595919068
240,41,0,2.793838555694964,1.0,0.20805078720642056
241,8,0,1.0344444422832855,1.0,0.37483303985995553
242,24,1,1.6791607397003092,0.21432185919278124,0.3501844926734121
243,118,2,3.5857846352227583,0.33045849872280664,0.46622008881877763
244,94,0,5.150520709500701,1.0,0.1013568538134555
245,94,0,3.1228475437091507,1.0,0.4741421687245214
246,177,0,3.848729417137987,1.0,0.5437858775907027
247,114,1,2.8483468453389444,0.6820109361808565,0.6152824215660626
248,110,1,4.97157771319838,0.6689669116789863,0.17191979472118468
249,168,6,4.739996139993243,0.0072324531953476415,0.3512141367151804
250,86,0,2.3703629359724503,1.0,0.6165590014477765
251,136,0,3.8389520554036007,1.0,0.4672393358771634
252,108,0,3.5327379576207756,1.0,0.44043328023457073
253,131,1,3.1277142723731055,0.7319532830831259,0.6052797877427238
254,7,0,1.0243608342217447,1.0,0.36381123241252955
255,55,2,2.3138331239071643,0.10500372225811097,0.44805043901946406
256,16,0,1.9613088677763395,1.0,0.17481912786869813
257,22,0,2.2076788781072056,1.0,0.17570314955718114
258,33,0,1.0973945968619836,1.0,0.6377107101735585
259,84,2,6.880231970699064,0.2053566719709844,0.005906531587370201
260,98,1,3.283074852525583,0.6265357195457308,0.4549059949351253
261,153,3,3.011851632680349,0.19811776356519004,0.6746411894792732
262,205,0,3.590987723897954,1.0,0.6162008327358366
263,120,0,4.1182056261202495,1.0,0.3585900366478634
264,176,4,4.790144769580122,0.10139086642800516,0.35221057658152166
265,144,1,4.047231688729912,0.7647833707595899,0.4438351989863931
266,174,1,4.561060619412162,0.826010171523736,0.39453850539269175
267,175,1,5.35143734679427,0.8277500698084986,0.25059037341104196
268,78,2,3.89611950687904,0.18363711766997076,0.2205747633890599
269,83,0,2.7580617955787488,1.0,0.5079688293066311
270,83,6,6.702433196307011,0.00019545480537002175,0.007539521614952416
271,116,0,4.385665183565813,1.0,0.29121537098908834
272,65,0,1.8284528601316181,1.0,0.6453245333933715
273,255,7,8.77083046968748,0.015114964314960929,0.003713800098200215
274,134,2,7.250610578722847,0.3878796717069679,0.026607535563836215
275,35,1,2.1877585703232962,0.29655230500043084,0.30996777828683575
276,17,0,1.2911352521101898,1.0,0.4007710651334342
277,26,0,2.1065113192234945,1.0,0.24196090320609087
278,13,0,0.47314268639213275,1.0,0.665377600361296
279,77,3,1.9277236734329,0.04235618437320189,0.6795274445720877
280,148,1,3.453727113063618,0.7740518444660127,0.5774994046316511
281,106,4,6.092494256564462,0.02222096746805094,0.050494293007435576
282,134,1,2.830949674113874,0.7399145386222741,0.6724127363283396
283,44,1,2.8048314041722318,0.3573883979152818,0.22946055119016584
284,114,0,3.73587304160159,1.0,0.41859224078965607
285,119,0,1.3505987251048328,1.0,0.877904633017192
286,70,0,2.867738551904312,1.0,0.4044123584856065
287,107,0,1.9908305451838215,1.0,0.7650029460496625
288,177,1,2.5492448104699563,0.8311778434193096,0.7826300086018289
289,116,3,4.286784450239445,0.11106157209358372,0.31045458006321436
290,189,1,7.039371221103691,0.8503585943963844,0.06586186660563198
291,88,0,2.660596627036601,1.0,0.5566456477865019
292,83,1,3.378584394172609,0.5657686732081884,0.35735973525946574
293,172,1,2.847862823616493,0.8224774732412365,0.7296743828624318
294,184,1,3.5523436525007774,0.8426467178922104,0.6109086955683872
295,125,2,3.44971314840178,0.355812715018224,0.5192564727601904
296,87,0,4.214045916677488,1.0,0.20622143419232264
297,121,2,4.321325817942602,0.34136313911287053,0.3208577600248309
298,117,0,3.4750123842437857,1.0,0.48727852489192947
299,69,1,2.7659037086817246,0.500162970100801,0.424141095222747
300,51,0,2.1350246388459655,1.0,0.4682354882108525
301,68,1,2.325367799675601,0.49511411121293036,0.5337648704349971
302,71,1,3.7218975510527605,0.5101097269957952,0.21627481758785216
303,85,0,1.6732631119108188,1.0,0.7625134757620702
304,171,1,3.9645009764824857,0.8206843164052895,0.5122662920474025
305,126,0,3.2743250262219807,1.0,0.5603508363456378
306,110,0,2.361319726560693,1.0,0.7037600050795235
307,122,2,4.93139422743835,0.3449856418477501,0.21407463269352134
308,108,3,4.117229764726514,0.09466933312773583,0.31436499783443594
309,134,0,3.2516748865933196,1.0,0.5870826084592526
310,194,2,4.629187065105607,0.5788273341398793,0.3994951007757759
311,128,1,4.442570516707229,0.7237483323007917,0.3193456910314465
312,124,2,4.392098549706155,0.3522106576887805,0.3167473691968393
313,62,0,3.522151112497781,1.0,0.2026174586179461
314,1,0,1.578755802076486,1.0,0.1042040684811758
315,1,0,,1.0,
316,1,0,1.9597424644914805,1.0,0.04456516937808708
317,1,0,0.6652052261146569,1.0,0.4215276407216436
318,1,0,,1.0,
319,1,0,,1.0,
320,1,0,0.485461758206773,1.0,0.5042145445492394
321,2,0,0.024931784733192117,1.0,0.718120150457839
322,109,2,6.8669364520646745,0.2974708461302835,0.020787958922081184
323,127,3,2.797411097184733,0.13520013868266803,0.6625432695220206
324,118,1,3.8137732915065707,0.6945409740716955,0.41620477381060483
325,109,0,2.4534486657288044,1.0,0.6824788970564996
326,43,1,2.0301798828989788,0.35089737163159784,0.4322373244239657
327,17,0,1.1367350089330523,1.0,0.4589321480149212
328,63,0,1.1442812822025625,1.0,0.7909648659280788
329,67,0,3.189578423000942,1.0,0.30579927249663397
330,63,0,3.7503578455592166,1.0,0.16685911556417943
331,69,1,1.7894548450832577,0.500162970100801,0.6751826271953838
332,82,1,1.907565324856095,0.5613824981900892,0.7044597360346325
333,37,0,0.341094519690242,1.0,0.8516617464453802
334,66,1,4.815919735393614,0.4848628825761967,0.052841167636150654
335,45,0,3.3115194608066094,1.0,0.13578793171142212
336,71,1,2.962351012227438,0.5101097269957952,0.3868734546191218
337,45,2,4.606731609569578,0.07463929299800556,0.01862149965698512
338,49,2,4.761331131677055,0.08641059140541361,0.019565003852624607
339,55,0,4.086696805153893,1.0,0.081600064070251
340,51,0,2.035125386522552,1.0,0.4973105044916307
341,100,3,4.512687438128607,0.07937320225218053,0.20909767555763614
342,112,1,3.4836182058814265,0.6755544701365743,0.46710783763230046
343,67,0,3.630700767797014,1.0,0.21117705271990594
344,70,0,2.8836926100692546,1.0,0.4003506862188785
345,59,2,2.919740157132729,0.11793950109437501,0.31611607548696563
346,97,2,3.9738674176935262,0.2531476485150825,0.2971825928958798
347,42,0,2.433677494180301,1.0,0.30628940694335094
348,54,2,3.219468369300077,0.10183372363564866,0.21202641774108266
349,100,0,3.795034840767142,1.0,0.34825038095652217
350,70,0,1.802147979614955,1.0,0.676941985638342
351,71,1,1.384819791885376,0.5101097269957952,0.7720171881012218
352,51,0,3.1976899610742033,1.0,0.19603850315441806
353,1,0,,1.0,
354,24,0,0.8649799333570337,1.0,0.635064642810665
355,151,1,2.585444767335733,0.7807627306335277,0.7477564924251036
356,125,0,1.92534232071322,1.0,0.8114550590825402
357,83,0,-0.4137065290848764,1.0,0.9767290747898466
358,110,1,4.585661449528877,0.6689669116789863,0.23345369836340102
359,73,0,2.8577620756793958,1.0,0.42582035702554344
360,1,0,,1.0,
361,162,3,2.6436160582542825,0.22132291957808078,0.7526569727034415
362,103,0,1.6825009681599294,1.0,0.807495671614455
363,146,1,3.2317711032338132,0.769464181681474,0.6186771539196407
364,152,0,3.2766869577529962,1.0,0.6213574726757383
365,107,1,2.646059551793473,0.6588339384859576,0.635859294892779
366,156,3,2.8084364849030417,0.20578858699445812,0.7165677245725921
367,67,0,4.1349677412169,1.0,0.1273394283944217
368,103,1,4.680530500659863,0.644839185294927,0.1927894808120929
369,115,1,2.1152298104840557,0.685190826819048,0.761835660411535
370,63,0,0.017173108273156264,1.0,0.9427245469461578
371,52,0,0.9354944934717645,1.0,0.7912240805272883
372,119,1,3.482654447759768,0.6975955643309786,0.4925084565728295
373,120,2,3.050149796349393,0.3377342858848426,0.5906477293036498
374,70,1,2.664898240504201,0.5051613403997931,0.4568061260419122
375,115,0,2.287164263598933,1.0,0.7310096234108874
376,104,0,3.4974408578998397,1.0,0.4318832772504263
377,97,1,3.4458785959501315,0.6227633530764958,0.4125932790561878
378,123,0,-0.776916593651108,1.0,0.9908012362183867
379,120,1,0.5360360687286195,0.7006196086876687,0.9475357072419653
380,167,0,0.20753163616043438,1.0,0.975248395495261
381,121,2,2.653254693441747,0.34136313911287053,0.6759191455467004
382,107,2,3.9928124126651947,0.2900989023041133,0.3359593813598907
383,145,1,4.51559613384454,0.767135537051994,0.35080631147858865
384,105,1,6.030485177447003,0.651906885507558,0.05269670011828298
385,77,1,1.1407818729344958,0.5387780325819045,0.833416654398075
386,128,1,3.3405283801097947,0.7237483323007917,0.5519042264994116
387,155,2,3.5993794247199977,0.45967671379829234,0.56134128845466
388,135,0,2.0618219834256934,1.0,0.8067876327107408
389,130,0,3.824113796063724,1.0,0.453250756961319
390,63,2,1.4727741168513373,0.13124547516435983,0.7210143229103929
391,82,0,3.006125518768301,1.0,0.4411757585992434
392,100,2,3.753089167823157,0.264238021077044,0.3573583471021444
393,88,0,1.168882708068222,1.0,0.8534472588143227
394,26,0,0.9929548180965514,1.0,0.6104993962413091
395,38,0,-1.297046106612627,1.0,0.9910188806014977
396,126,3,0.9259187422412831,0.13293541775890405,0.9244371252365142
397,97,1,1.4894743297521091,0.6227633530764958,0.8248159523776213
398,96,0,1.9709717453332722,1.0,0.7390976844288188
399,43,1,3.020458518917879,0.35089737163159784,0.17536833838286936
400,77,4,5.086109928873411,0.007585060300484343,0.06106470833828448
401,85,5,7.973396243191841,0.0016906117228240362,0.000765969661535082
402,101,6,3.892430036289407,0.0005635123352306496,0.3318266672045078
403,70,3,5.386525965888504,0.03334547732827594,0.028770229073265874
404,91,0,2.6159070771869692,1.0,0.5809505497452508
405,56,0,1.7661209364138424,1.0,0.608956363494162
406,79,1,3.369630256747557,0.5479563497335247,0.33705580965780313
407,135,1,1.1770609976872357,0.7425153932360513,0.910153534571408
408,39,1,1.3454322266411383,0.3242709509397169,0.6093692519995952
409,106,0,3.359306698257056,1.0,0.47168594971825306
410,74,1,2.1491994873996516,0.524659957994293,0.6125996088968296
411,1,0,-0.9805887972239855,1.0,0.9565132178319499
412,1,0,1.9125998772327566,1.0,0.04995347866437094
413,126,4,4.336718777549469,0.03838141286101052,0.33400645084545044
414,139,0,0.7716104621736957,1.0,0.9424867101426236
415,165,2,5.072654258959678,0.4921027739599267,0.28530717796503036
416,133,11,7.631734689612647,1.2324927335037754e-07,0.01581239727602257
417,87,3,5.7512488592919855,0.057105081632435176,0.03922656948417558
418,88,3,3.195609838153227,0.05869721428403216,0.4272029192258945
419,184,0,2.5982677219355503,1.0,0.7805376142359042
420,66,0,4.336054898217726,1.0,0.09751100555951164
421,63,4,4.549689571155405,0.0037262424020537005,0.06532877519625901
422,39,5,7.1540940761493035,4.3368459397807124e-05,7.62748254468093e-06
423,8,0,1.3874250231126937,1.0,0.24397308220164227
424,80,0,2.8702267032143745,1.0,0.46378819181418074
425,32,0,1.6003679550952534,1.0,0.46401753873225227
426,26,0,1.605413082824572,1.0,0.3979227967613296
427,3,0,0.23472680103123217,1.0,0.6449180545999819
428,25,0,1.8508920485695817,1.0,0.3062578565445234
429,29,0,2.6477057093256717,1.0,0.14276355596684653
430,27,1,3.3113831157175495,0.23765728565289646,0.04282115813874976
431,106,0,3.8911144323093807,1.0,0.3533363188563212
432,102,3,6.741913170807102,0.08308898511056015,0.01884034544506874
433,77,1,4.992601220966815,0.5387780325819045,0.0685971522064539
434,96,2,3.9062547380091,0.24945264615770482,0.3065947279561523
435,78,0,5.229660115462727,1.0,0.05302631506341615
436,58,1,3.5793672334114066,0.44173386145213633,0.16824333166147964
437,91,6,5.862083581933871,0.00032254310192262036,0.03990621599613209
438,126,2,4.015354555298524,0.35940751013531,0.40005309398522715
439,112,1,4.234297708953417,0.6755544701365743,0.3062717081415114
440,135,3,3.89264932397711,0.15377648520828893,0.45303483266146116
441,73,2,2.1577938165397392,0.16581484312843964,0.6052817713516623
442,142,3,5.125878645210889,0.17064123216869298,0.23353994059427685
443,146,0,2.8201043986482817,1.0,0.6983582901359459
444,67,0,2.4613746480469088,1.0,0.491403824417016
445,200,2,4.8163778868290255,0.5953543153279739,0.3652350528045346
446,87,2,5.252006715560739,0.21631834679213122,0.07291721515364702
447,132,0,3.419283595777493,1.0,0.5462425863686639
448,66,0,2.5943221005177857,1.0,0.44948376639659215
449,149,2,4.339032010195967,0.4396485742757113,0.39527633654115535
450,115,0,2.196463578925715,1.0,0.7475172028694905
451,153,0,0.9738962049997625,1.0,0.9359420733510988
452,70,0,1.8938197261066527,1.0,0.65499774513427
453,134,1,2.018930691436199,0.7399145386222741,0.811601992159334
454,89,1,3.4972580412806176,0.5911798255774507,0.36183214184463597
455,1,0,,1.0,
456,80,1,3.4790648166315687,0.5524767862361895,0.31780804264177953
457,148,1,5.321024355494737,0.7740518444660127,0.21494389526196533
458,45,1,3.4492142190114228,0.363814513936129,0.11429225725230174
459,162,3,3.9749901699560253,0.22132291957808078,0.4961009110175919
460,116,0,3.1739269892250666,1.0,0.5507423239180755
461,49,1,2.955609405058738,0.388882760467135,0.23356371184902092
462,68,2,4.746362750663338,0.1483238037632258,0.0637797161162803
463,65,0,3.519309349837393,1.0,0.22128691180022808
464,91,3,1.7146221340976833,0.06359739048515022,0.7725972850045375
465,48,0,3.0494480273884275,1.0,0.20560148486183571
466,102,2,3.5240555727229497,0.271632244100401,0.4172419018272763
467,56,0,4.010508314183614,1.0,0.0944277821495847
468,98,0,3.0739003701921264,1.0,0.5039033330965096
469,120,1,3.6337611326803043,0.7006196086876687,0.46256792446913664
470,104,2,5.0880070187234345,0.2790235461487015,0.1378485232880129
471,75,1,3.443337726562178,0.5294133584143501,0.2971864856383981
472,55,0,3.218970418672052,1.0,0.21892671204294512
473,53,0,2.0132761548346734,1.0,0.5187936913415654
474,8,0,0.6462072114669293,1.0,0.5369790173257083
475,1,0,,1.0,
476,1,0,,1.0,
