gene,SNPs,hits,Z,top_candidate_p,Z_pVal
37,200,0,3.5176683376304636,1.0,0.6223102911558969
38,143,2,-0.5437889486201534,0.41921819940639443,0.9875581713582434
39,120,2,2.743658521157444,0.3377342858848426,0.6201553863737828
40,87,1,1.562312759526418,0.5828791200667797,0.7601948828321308
41,95,0,3.2149866470788604,1.0,0.4092759667203262
42,178,0,3.064284528737196,1.0,0.6820863443020888
43,80,4,5.364686614730297,0.008659188892860738,0.03277121158221086
44,174,5,5.8270692257734495,0.031467170134751955,0.16528914428284858
45,219,3,3.0387329005762513,0.3748584125462342,0.7240883593956796
46,148,3,3.9775324080300636,0.1854939002988153,0.43623413402521394
47,196,2,3.991598923072569,0.5843909819324105,0.5232380816283395
48,219,1,3.794356645291742,0.8893101964006584,0.5822762445039389
49,59,1,2.3065981533382374,0.4473165228376149,0.42768557768565274
50,150,0,4.430724624880396,1.0,0.34872684947902477
51,167,1,2.7454902688665594,0.8133287232842966,0.7236411183255859
52,97,1,2.041988957040183,0.6227633530764958,0.6947539562278015
53,91,0,1.6443451252051111,1.0,0.7565335360644374
54,157,1,4.4873440852521,0.7935924628825864,0.354786202633513
55,108,1,2.0412617161316753,0.662245599101098,0.7291483385272863
56,82,3,6.28475039606255,0.04946069396566576,0.008385285329471137
57,128,0,4.34536312072636,1.0,0.30075967172334783
58,51,0,1.2136395904677266,1.0,0.686817806458792
59,117,0,3.5332551592819774,1.0,0.43215018158123697
60,116,6,1.2564782102570151,0.0011625243774821452,0.8695984232954933
61,142,1,0.6532972500904077,0.7600075204158656,0.9444627910845538
62,98,3,0.838613919901378,0.07573211032560365,0.8941231146390609
63,162,3,1.9746520719489569,0.22132291957808078,0.8352570781432735
64,154,4,3.760978156211981,0.06980345149945831,0.49726369534235204
65,121,1,0.9255363958266926,0.703613412600792,0.9103224159919462
66,99,0,4.306121039894253,1.0,0.20066382325360466
67,90,0,2.038380890749242,1.0,0.6697922227924216
68,57,0,3.665278345188688,1.0,0.11247556321629659
69,121,0,2.115708667143873,1.0,0.748374733476334
70,124,2,3.6088058288088645,0.3522106576887805,0.44129682007428717
71,273,3,5.863889473612676,0.5145872832442272,0.1728330386491529
72,202,1,5.168030910896226,0.8686865206717117,0.29908645731080763
73,140,1,1.717980556184156,0.7551347009650705,0.8431712071258721
74,1,0,0.99702053679664,1.0,0.24401391513163528
75,1,0,,1.0,
76,12,0,1.0967188129012349,1.0,0.3631393680875319
77,31,0,1.9474753006114367,1.0,0.2916848673482887
78,131,1,5.324128193370878,0.7319532830831259,0.15031230655679784
79,110,1,2.3289542954984364,0.6689669116789863,0.6769424276469361
80,169,0,2.5570392076628634,1.0,0.758147756406266
81,155,0,5.017141746149093,1.0,0.252853731247359
82,80,1,3.925679254048192,0.5524767862361895,0.1826742180383627
83,160,1,3.45791998497052,0.7997229731425107,0.5741850493913115
84,164,3,5.827404448731463,0.22655254729507288,0.15110345818825643
85,118,0,2.7726486465255946,1.0,0.6074118253706597
86,203,0,3.5927859397361583,1.0,0.6104922437529966
87,129,1,3.961241729478434,0.7265108489777838,0.3822335957286014
88,185,1,4.252329945085211,0.8442202507132883,0.45555518612948664
89,107,2,2.138062893589977,0.2900989023041133,0.7070318954782427
90,86,1,3.743309161731101,0.578665777845232,0.24608478731158767
91,82,0,4.044364030543239,1.0,0.17194516828953077
92,218,3,3.8194019607785514,0.3721601247766543,0.5767077942019917
93,132,0,1.4199906128328224,1.0,0.8702136128392699
94,119,1,1.2030166182807454,0.6975955643309786,0.8797487389884726
95,197,4,5.5144905739466745,0.1365806255294885,0.23641681188902253
96,128,0,2.659018730336954,1.0,0.6612136360211335
97,127,1,2.135017818221795,0.7209579114149411,0.758204484592852
98,174,0,2.0469710793207287,1.0,0.8375674156509103
99,141,0,4.467361011706157,1.0,0.3171553722201572
100,136,1,2.2847356588427834,0.7450902393036908,0.7504978704049063
101,83,3,4.3926170474666,0.05094691855857534,0.12452886193958901
102,121,0,2.2822044513603257,1.0,0.7174173702016885
103,99,1,3.98292937965004,0.6302703623502736,0.2597955490555821
104,49,1,1.7373217474623357,0.388882760467135,0.5206431410028329
105,188,1,1.0316972662902117,0.8488470650468529,0.9396289931682594
106,178,3,2.5254730755970907,0.263730764391121,0.773873292236672
107,114,1,2.209829467662402,0.6820109361808565,0.7129182967424037
108,14,0,0.34467185992661487,1.0,0.6884353725307658
109,9,0,0.3955033219119542,1.0,0.6169576548679838
110,72,0,0.9678144075623061,1.0,0.826120250519101
111,112,1,2.9494927179428516,0.6755544701365743,0.5464249028909817
112,134,1,3.3847700887084424,0.7399145386222741,0.5237939415199484
113,139,1,3.477334584945933,0.7526613141061318,0.5183975631772575
114,124,2,4.654129048725165,0.3522106576887805,0.23127030604545284
115,187,0,1.7664466168865558,1.0,0.8793500158791878
116,119,1,4.219543707134534,0.6975955643309786,0.29398076842238563
117,116,1,2.9691580548132848,0.6883389185508575,0.5566945221004087
118,132,2,4.008318979776355,0.38081208392202054,0.3822784485876134
119,168,0,4.570943991103397,1.0,0.3621891718560981
120,163,1,3.4376507663270703,0.805671401117205,0.5844238460560784
121,130,1,3.1618164656573255,0.729245740488006,0.5603452948587837
122,184,2,0.33828308663737405,0.550192132964601,0.9710839947629637
123,154,2,1.139943992481812,0.45636764730361856,0.9165115978842089
124,115,1,1.9803148154167451,0.685190826819048,0.7586382503579892
125,150,3,3.241158002449288,0.1905181379839365,0.5969243606784553
126,123,1,4.3420642034390164,0.7095115056900363,0.28449207706108104
127,29,0,1.7912156014232512,1.0,0.31959280066964546
128,97,0,3.7013106011982355,1.0,0.30845285318439997
129,39,0,1.4001503932206045,1.0,0.5462760424747757
130,86,1,0.9873971670883576,0.578665777845232,0.8557643266183068
131,97,2,3.4378895717550724,0.2531476485150825,0.3669424099050955
132,142,2,2.94611685735801,0.41577588303256174,0.6384607347892843
133,146,0,1.8515828189214352,1.0,0.8331026760464988
134,82,1,2.088730844463414,0.5613824981900892,0.6236201047390891
135,13,0,0.1648136435484778,1.0,0.7426534653456947
136,257,2,4.0923246333606365,0.728318657292526,0.5222658979417745
137,158,2,4.528281180014552,0.4695326296082468,0.3490956735974863
138,152,0,2.573934092418299,1.0,0.7296496482040151
139,72,1,1.721071240717254,0.5150086297258372,0.6665583174419186
140,149,0,2.3708395924269383,1.0,0.759311636461909
141,201,2,3.4155361223380845,0.5980609754261146,0.6429321621421211
142,55,0,0.5952384771159798,1.0,0.8429946000168507
143,104,0,1.9791753036999618,1.0,0.7298386383798249
144,70,1,4.1082498813028305,0.5051613403997931,0.11054373130998318
145,63,0,1.6530355760422133,1.0,0.637446658941319
146,88,1,1.2774193926126234,0.5870503288661119,0.8149404267768885
147,105,0,2.029473877330317,1.0,0.7228374267879217
148,196,2,4.039935801948614,0.5843909819324105,0.5133823694866668
149,74,2,1.8041359895863756,0.1693552801314411,0.6556898342369974
150,171,2,2.624401647913955,0.5109572265598802,0.74970558176103
151,176,3,5.830399951682437,0.25836835611992365,0.1674578053729434
152,172,1,4.556289633134716,0.8224774732412365,0.3727533953612042
153,121,1,2.8670443416852214,0.703613412600792,0.5965022324942787
154,90,1,-0.7887782294992834,0.5952680273216762,0.9862609488438545
155,90,2,1.385296195873866,0.2273298703413817,0.8015400347087496
156,157,0,4.273632607682507,1.0,0.39756140822023966
157,299,6,4.945192722212098,0.08190051094663149,0.2842586372982593
158,130,1,1.5698588366480875,0.729245740488006,0.8492756267223267
159,110,2,4.576220981780008,0.3011523691000814,0.1972348355875556
160,159,0,5.689355223299898,1.0,0.1604481775437232
161,177,2,5.4487424121004056,0.5293442907447413,0.22301250329673472
162,182,4,4.67396153608521,0.11097443737124901,0.36684016196983305
163,185,5,4.7774992947036585,0.03930439422139437,0.3514163572225416
164,194,4,5.2884755011468965,0.13128016358805616,0.2704310160840785
165,196,3,5.796462982688788,0.3124413727808383,0.1934737512698277
166,101,0,3.6424115721386037,1.0,0.33987682271074804
167,20,2,1.6827228265372678,0.016859337635651808,0.25605641727250006
168,26,0,2.3171440703266146,1.0,0.14918714823036772
169,5,0,0.5695638453739357,1.0,0.4886758846645528
170,92,2,1.8384638389280983,0.23469231286255732,0.7205867528454672
171,258,2,2.736476189077917,0.7302799523789254,0.7810683557491003
172,118,2,5.797697959413794,0.33045849872280664,0.0732013537845233
173,71,1,3.7058469165113843,0.5101097269957952,0.17638521067854318
174,163,1,5.396612701115031,0.805671401117205,0.2082231951421949
175,46,0,1.5984455992895004,1.0,0.540156814304696
176,72,0,3.8481327074056164,1.0,0.15732220397861196
177,1,0,0.34584450338070716,1.0,0.5338783152087749
178,39,1,2.3302287887799644,0.3242709509397169,0.2581840049700771
179,111,2,3.777176096947812,0.3048305145258705,0.35408664343180984
180,21,0,1.4608172457006596,1.0,0.34131919128592814
181,53,2,3.9995424900470984,0.09869100146972067,0.05849511492417969
182,145,1,4.039211061321497,0.767135537051994,0.41509179937940377
183,53,1,1.3215103299199227,0.4129632180625157,0.669257024358558
184,62,0,1.6106513967623108,1.0,0.643101558594849
185,5,0,0.46890844455694325,1.0,0.5342613137324108
186,1,0,,1.0,
187,1,0,,1.0,
188,1,0,-1.3379300916668755,1.0,0.9820452700835651
189,1,0,,1.0,
190,1,0,,1.0,
191,1,0,-0.11615972140923135,1.0,0.7380489908528668
192,1,0,,1.0,
193,17,0,1.9147829633023967,1.0,0.15989542909356147
194,8,0,2.398519234497438,1.0,0.026857459562351638
195,1,0,1.9696972811506266,1.0,0.03170753087094336
196,1,0,,1.0,
197,1,0,1.6490140858401414,1.0,0.07038927527949013
198,1,0,,1.0,
199,1,0,,1.0,
200,27,0,0.6294700434150201,1.0,0.6997028392864926
201,26,0,1.9430788246857333,1.0,0.2425314918605712
202,1,0,0.9311220665023092,1.0,0.26938689788350767
203,3,0,0.779738154908239,1.0,0.36392835259126366
204,6,0,0.3969312320343644,1.0,0.57972180372023
205,1,0,0.01626778756482547,1.0,0.6840402637004357
206,1,0,,1.0,
207,28,1,3.2035295093458,0.24528071279636746,0.038662476811125224
208,82,0,3.7474160780436696,1.0,0.2251377035291635
209,30,0,2.8941384746312258,1.0,0.0787377347174274
210,241,1,4.7431185975305885,0.9112676674846987,0.39314025914404327
211,268,1,3.211268948337107,0.9323555527799354,0.6961741418042973
212,166,0,2.614894186475943,1.0,0.7445514016056154
213,160,5,5.138164776383316,0.023019750668151328,0.24319317034392507
214,207,7,6.055906627739286,0.005167919003083517,0.16618276941460675
215,137,0,5.938673086397531,1.0,0.09487218567477873
216,148,6,5.7650842744667266,0.003945401634887504,0.1320984996386413
217,214,4,6.738969304145784,0.16814697822930177,0.09563923169564137
218,219,8,6.574833199133126,0.0017963609823509672,0.11171294029631307
219,247,18,11.626620469023242,1.1040757599618381e-10,5.153972790528094e-05
220,273,2,7.49269776844858,0.7582781717145112,0.03340863278314876
221,287,4,7.012495381182434,0.3235223329375889,0.047802667805220134
222,269,6,5.9613677637166695,0.05500698944520023,0.16386677343198397
223,148,1,2.9993054433749062,0.7740518444660127,0.6415639410562436
224,214,2,6.788683170267091,0.6320059583982012,0.09138959005100844
225,159,0,1.2964701400779903,1.0,0.906443644272114
226,17,0,0.08613294825938307,1.0,0.7949350931116019
227,92,0,3.24877952811428,1.0,0.38616195211126647
228,183,1,3.068211313583062,0.8410572908002125,0.6878978865523111
229,236,3,1.479211330466245,0.4202814855575469,0.9224322190743881
230,97,1,2.3631962037444465,0.6227633530764958,0.6232140758867128
231,182,1,4.306718981134814,0.8394518088891035,0.43991242246611006
232,49,0,1.1653968131791537,1.0,0.688272781706369
233,88,0,3.637860206439855,1.0,0.2778533247075894
234,85,0,1.9446716022062287,1.0,0.6710719659828455
235,47,0,5.008715831268235,1.0,0.0056559244916356555
236,85,2,3.9538582439990804,0.2090042151160357,0.20130396246153826
237,79,1,1.3497503614326978,0.5479563497335247,0.7764367450310048
238,12,0,2.3146241258204188,1.0,0.05192810577188267
239,19,1,2.149646651679336,0.1738313761644134,0.12588162425526095
240,41,1,3.258296968313168,0.33771795901601653,0.08873881065948175
241,8,0,-0.6332083644491302,1.0,0.9184296707050585
242,24,0,1.0599613529454446,1.0,0.5226504966667302
243,118,0,3.9342780392857106,1.0,0.34834166420213664
244,94,0,2.3936658796511248,1.0,0.6037059080404555
245,94,1,4.600731964490341,0.6112160819257733,0.13685847679129182
246,177,2,4.638586933206087,0.5293442907447413,0.3655896051049481
247,114,3,1.8844444079733915,0.10686634539196117,0.7732278802218459
248,110,1,4.645957247389468,0.6689669116789863,0.1861394191083967
249,168,1,5.03720410780116,0.8151954360514537,0.2757781911646422
250,86,2,3.714899192137691,0.21265827173098892,0.25179909847946536
251,136,3,4.123332918943805,0.15615272055996718,0.37105005025994375
252,108,1,2.334493925600967,0.662245599101098,0.6693707738604902
253,131,0,3.6466008889146426,1.0,0.4568858593593297
254,7,0,0.45355787254402746,1.0,0.5678258641715499
255,55,1,2.758097330218026,0.42464525002307163,0.27649813205428553
256,16,0,2.2586946422005103,1.0,0.08367698345137653
257,22,1,2.012233240582095,0.19836941046095416,0.1841696356332887
258,33,1,0.9543182891884269,0.28226946740172515,0.642107199118771
259,84,4,7.506257063364658,0.010239226958780883,0.000885923878559236
260,98,0,2.5209276867484136,1.0,0.5904676320658875
261,153,1,3.1442544568378326,0.7851255522939206,0.6233660887842377
262,205,0,2.955536646465287,1.0,0.7293899393433741
263,120,1,3.819980010535768,0.7006196086876687,0.38032504770239106
264,176,0,2.497244550077083,1.0,0.7760434684280904
265,144,1,4.825638342218114,0.7647833707595899,0.25942550562964994
266,174,1,5.098277085955156,0.826010171523736,0.27573553362195147
267,175,0,4.886812151233131,1.0,0.31518533716585395
268,78,0,2.754466998292796,1.0,0.431427860247662
269,83,0,3.2219300871910623,1.0,0.3443304057421326
270,83,0,3.0546191469864135,1.0,0.3846830441088961
271,116,1,4.259398146151502,0.6883389185508575,0.2752145996279298
272,65,3,3.8420309344167625,0.027593407523414236,0.12506408108681555
273,255,6,5.018269389546803,0.044582217019227606,0.33283898771289466
274,134,2,4.308274038578553,0.3878796717069679,0.3273394539513088
275,35,0,2.0194409015449017,1.0,0.30928802238233466
276,17,0,1.511400138073119,1.0,0.2763456063364822
277,26,0,2.0105377880348128,1.0,0.22368328629363843
278,13,0,-0.24983694624194858,1.0,0.8602457787390123
279,77,3,1.8547170818528202,0.04235618437320189,0.6574275097611353
280,148,3,3.7754319844157536,0.1854939002988153,0.47908961983053644
281,106,0,1.8720489294607396,1.0,0.7558381231994764
282,134,1,2.1850919233157486,0.7399145386222741,0.763692603722877
283,44,1,3.3514517851851475,0.3573883979152818,0.0915621164079099
284,114,2,3.56200206339302,0.315841711176994,0.4138643932688618
285,119,1,1.2429024797419241,0.6975955643309786,0.8751438060513247
286,70,0,3.6467224674483267,1.0,0.181674166006616
287,107,2,3.232916546994312,0.2900989023041133,0.46029582890687526
288,177,4,2.849402658031198,0.10296064132492433,0.7192719262552836
289,116,6,7.616358710393749,0.0011625243774821452,0.005839379736837236
290,189,1,5.614916038687952,0.8503585943963844,0.21298393276238414
291,88,1,4.464973991016782,0.5870503288661119,0.1335528241122912
292,83,2,2.9127098054508735,0.2017161467059621,0.41993824087155107
293,172,3,3.9865938973291226,0.24768920019128193,0.48841667281109313
294,184,3,4.395880655733011,0.2798931984102956,0.4249609827644213
295,125,3,5.120949369971692,0.13068413192800177,0.1621219821322888
296,87,3,4.558022817249638,0.057105081632435176,0.11783521905931371
297,121,1,3.2815429938252203,0.703613412600792,0.5039073921023003
298,117,1,4.091510190667309,0.6914555293653489,0.31203652622178346
299,69,1,3.7480894109600333,0.500162970100801,0.15897912195970876
300,51,0,1.845024449684745,1.0,0.503246701749922
301,68,0,2.5797088820375693,1.0,0.4148858023106756
302,71,0,3.025229563121647,1.0,0.3200672453262331
303,85,1,4.026647526939189,0.5744098766113455,0.18852648682397688
304,171,0,3.6256220171293294,1.0,0.5610753134213083
305,126,0,3.3413917919386598,1.0,0.5078116370801087
306,110,0,2.648197679479524,1.0,0.6075614323775236
307,122,0,2.739237560035771,1.0,0.6273033139142109
308,108,3,3.7875181279759196,0.09466933312773583,0.339279687605338
309,134,2,3.8485699221324032,0.3878796717069679,0.42272739228326783
310,194,2,3.159074668390922,0.5788273341398793,0.6838769575962373
311,128,1,2.7966759901342466,0.7237483323007917,0.6327737056484319
312,124,1,2.7953582497194547,0.7124163906331359,0.6213768157660263
313,62,0,2.234630360303288,1.0,0.4694158237903676
314,1,0,1.1842639668736792,1.0,0.17949382019687565
315,1,0,,1.0,
316,1,0,0.6270073524575241,1.0,0.40086704313381316
317,1,0,0.34073519089512994,1.0,0.5363056614768658
318,1,0,,1.0,
319,1,0,,1.0,
320,1,0,-0.18467115873275822,1.0,0.7640054947164477
321,2,0,-0.3536999533821684,1.0,0.8282512556392487
322,109,0,4.413808500738106,1.0,0.22086378901055803
323,127,1,1.6084451413342038,0.7209579114149411,0.8399163865262931
324,118,0,3.2030122802087573,1.0,0.5108414669849987
325,109,0,4.211560248895544,1.0,0.2575347220969433
326,43,0,1.467956401922231,1.0,0.557353095835837
327,17,0,0.931884947923863,1.0,0.49305201403334253
328,63,1,1.2901019491960466,0.46909445704488684,0.7284729738646389
329,67,1,3.944590699394082,0.4900142537504347,0.11963785254138792
330,63,2,4.239661239722423,0.13124547516435983,0.06985755297739704
331,69,0,1.4506488092716403,1.0,0.7174931138202396
332,82,1,2.252746077924047,0.5613824981900892,0.5828547648412018
333,37,0,0.42978952260507686,1.0,0.8113889090638287
334,66,1,3.7180644455494174,0.4848628825761967,0.14882313770880762
335,45,1,3.1295779570880096,0.363814513936129,0.129986937010784
336,71,1,1.5500170473779615,0.5101097269957952,0.7030683965622935
337,45,0,2.4185832658372606,1.0,0.28576411141564995
338,49,0,1.5174817740634756,1.0,0.58729311278783
339,55,0,3.431928929636502,1.0,0.13746318088831533
340,51,0,2.0549798513816664,1.0,0.4399687341954952
341,100,0,3.9211188990550405,1.0,0.27650809575595436
342,112,3,5.060444800033683,0.10273481410589144,0.13407243693245552
343,67,5,7.528705245753668,0.0005771109779487214,0.00012733626311423052
344,70,3,4.827134957505806,0.03334547732827594,0.04328926871713712
345,59,0,2.167087906308139,1.0,0.4675471297193715
346,97,0,2.332433173834924,1.0,0.6303010618132682
347,42,0,0.7564832682311187,1.0,0.7570171865678599
348,54,1,2.939578237192663,0.41883358588189046,0.2264880709881858
349,100,1,4.795355474651265,0.6339676587267709,0.1314282161613045
350,70,0,2.569204261086517,1.0,0.4307660003631103
351,71,1,1.0034441520058952,0.5101097269957952,0.8170105416516643
352,51,1,2.8501870136409804,0.401043993533839,0.22543376850321906
353,1,0,,1.0,
354,24,1,1.9120540495081102,0.21432185919278124,0.23095378803865074
355,151,2,5.123473318667985,0.44637053190284737,0.22645332822020547
356,125,0,3.368205173058985,1.0,0.4984320731326335
357,83,0,-0.13716321178563612,1.0,0.9605389757999722
358,110,0,3.3037612050854994,1.0,0.45644865695745973
359,73,1,2.2882301785851693,0.5198585434285787,0.5248791729281236
360,1,0,,1.0,
361,162,2,0.7672642324507164,0.48250419030293284,0.946100242635309
362,103,0,2.2249215631262738,1.0,0.6761455541184581
363,146,3,4.229645449345772,0.18050526372641057,0.3784458558916639
364,152,0,4.3090839493595,1.0,0.3781284796129616
365,107,0,3.3950806228486243,1.0,0.4226428270991901
366,156,5,5.119860059113902,0.020909537815908055,0.2379294664252828
367,67,1,3.6428062166164947,0.4900142537504347,0.16654180884772152
368,103,2,4.421054934397012,0.27532843868257817,0.19703184458595413
369,115,0,2.164738354565912,1.0,0.7243802752353532
370,63,1,-0.9125304644105593,0.46909445704488684,0.9848157224093612
371,52,1,1.8378537262428025,0.4070335535985007,0.5129869349858411
372,119,1,4.243456266821529,0.6975955643309786,0.28931339856769356
373,120,0,3.475214386403195,1.0,0.4565744229574028
374,70,0,2.578818906098342,1.0,0.4281920542158594
375,115,0,2.4369328229129286,1.0,0.6698211432759977
376,104,0,2.8332161719957583,1.0,0.5417501862190705
377,97,2,3.5541790419453596,0.2531476485150825,0.340639449986728
378,123,1,-0.364281881274575,0.7095115056900363,0.9812262280897739
379,120,2,0.7140108928375444,0.3377342858848426,0.9274632221735448
380,167,0,2.033012933327573,1.0,0.8327577734017202
381,121,0,2.071784460377406,1.0,0.7562325330163011
382,107,5,3.614928243498116,0.0045776791920284195,0.37276547072454536
383,145,3,6.381811018509483,0.17802479745442065,0.07028663553083114
384,105,4,7.95053745920448,0.02154845790921643,0.0017738829429743141
385,77,3,2.9152442821625106,0.04235618437320189,0.3844161382457597
386,128,2,3.2300269532745327,0.3665744589119161,0.5390997651353869
387,155,3,4.786305267335328,0.20322406046108604,0.29342881983802505
388,135,2,3.5885477696462837,0.39140002037612076,0.4822944413487593
389,130,0,3.0546762443170796,1.0,0.5836225347864051
390,63,0,1.6138479721580885,1.0,0.647783771911485
391,82,0,2.511280104480677,1.0,0.5169224683029672
392,100,0,2.7180811169473076,1.0,0.5521751730427755
393,88,0,0.049888339639956356,1.0,0.9524179464370411
394,26,0,0.7872193152382045,1.0,0.6397543807841992
395,38,0,-0.49228831486557234,1.0,0.9518684032284348
396,126,0,1.611545334254827,1.0,0.8380031634210428
397,97,2,0.48770886123619284,0.2531476485150825,0.9271751280819288
398,96,0,2.9556403067162007,1.0,0.47670667338987593
399,43,0,3.241621740133616,1.0,0.1013750045643822
400,77,0,3.5559997851720193,1.0,0.23685889179426212
401,85,2,5.658913039341214,0.2090042151160357,0.02723442998963721
402,101,3,3.2852229299951476,0.0812218504404291,0.4213482983368696
403,70,4,5.101976476509234,0.005428857578574658,0.028644640465081528
404,91,1,3.181982200957071,0.5993153470484595,0.39695172094631404
405,56,1,0.9127094803656997,0.4303987975228408,0.7839520676355822
406,79,2,2.5768863971150866,0.18723464901583187,0.4833393809776162
407,135,2,0.988299971654159,0.39140002037612076,0.9162105815687809
408,39,1,1.934973683410539,0.3242709509397169,0.37305906959596236
409,106,3,3.843474947317571,0.09073859184095386,0.31881265675316106
410,74,1,1.4977761201540516,0.524659957994293,0.7276035804152952
411,1,0,-1.472768876719855,1.0,0.9880629411399554
412,1,0,1.1215872035588133,1.0,0.19979137528032864
413,126,4,4.666617980584926,0.03838141286101052,0.23545377137006862
414,139,2,3.9910677007517847,0.4053878056288825,0.40785878280357757
415,165,5,5.791504838704912,0.025844670498042843,0.15706487404058167
416,133,1,4.353942869248259,0.7372874127497717,0.3152132115840074
417,87,4,3.5768965133352135,0.011538995643969962,0.2857091815820261
418,88,1,3.6443520185435987,0.5870503288661119,0.2764848582346874
419,184,4,3.04817078578284,0.1142554674712931,0.692763257610217
420,66,1,4.075923740256083,0.4848628825761967,0.09844387198621052
421,63,0,2.4086342484157512,1.0,0.4275978130610296
422,39,1,2.812184449412885,0.3242709509397169,0.1479010115844227
423,8,0,0.9083699851520051,1.0,0.3838203931604013
424,80,1,2.0398215880498776,0.5524767862361895,0.626217210056593
425,32,0,2.0876570460241726,1.0,0.2606272226020656
426,26,0,1.8555922909447555,1.0,0.26820344370430604
427,3,0,0.36414966144626587,1.0,0.5541612853781532
428,25,0,0.6988856817234939,1.0,0.6612319170171052
429,29,0,2.2558337443522065,1.0,0.18876326334743054
430,27,0,2.6887691834634384,1.0,0.0898919073467579
431,106,0,4.105170800015611,1.0,0.2658096669086052
432,102,0,3.436423082081677,1.0,0.3908326832041471
433,77,2,3.9453394064651213,0.18004983570116326,0.16522953622539038
434,96,1,2.962138777617216,0.6189528818954504,0.47512652181080073
435,78,3,5.282098478506133,0.043733120886481534,0.03347203385829223
436,58,0,2.2102457717590074,1.0,0.4478953214388911
437,91,1,5.950656534996521,0.5993153470484595,0.023660547224541584
438,126,1,3.4677634127388446,0.7181393044595366,0.47964721934750354
439,112,0,4.347064736699217,1.0,0.24393185581076282
440,135,2,2.820842805159903,0.39140002037612076,0.6465990007510872
441,73,1,1.8512007125115222,0.5198585434285787,0.639087911761251
442,142,3,3.9493575738617084,0.17064123216869298,0.4255160081232714
443,146,1,3.3470338846702097,0.769464181681474,0.5651511968262736
444,67,0,2.358095627603917,1.0,0.46862789602045685
445,200,0,4.941293285393711,1.0,0.33859527762359687
446,87,3,6.838003932851869,0.057105081632435176,0.004313905913377214
447,132,0,3.9056834476404187,1.0,0.404033344161443
448,66,0,1.8658497288307136,1.0,0.5976064171614168
449,149,2,3.4767263305676686,0.4396485742757113,0.5452255799054894
450,115,3,3.243458354722729,0.10895609904981154,0.490325815269926
451,153,0,2.3148578598681255,1.0,0.7747138367962781
452,70,0,2.8491923927294334,1.0,0.35744325248701647
453,134,1,4.064457690751866,0.7399145386222741,0.376976704771083
454,89,0,1.7354531403033675,1.0,0.7318170175241852
455,1,0,,1.0,
456,80,0,2.1767770656745893,1.0,0.5920176161741046
457,148,0,5.190784974812985,1.0,0.2091469665349086
458,45,3,6.012355326379116,0.010378132789533659,0.00033736098125614067
459,162,3,6.067953868181554,0.22132291957808078,0.12081984773585419
460,116,1,2.865099335692876,0.6883389185508575,0.5801401493932533
461,49,0,2.302504610369439,1.0,0.3511389078791498
462,68,0,4.478094571417189,1.0,0.06397393571765442
463,65,2,4.587556660571525,0.13802176045807785,0.047316130447925264
464,91,0,2.2074327232196307,1.0,0.6349316661712956
465,48,1,4.504442859773396,0.3827098590577121,0.017578275339641736
466,102,1,3.09665916442998,0.6412517023181081,0.47053233570506925
467,56,1,3.923111181830879,0.4303987975228408,0.07659710790718266
468,98,2,2.9953293003517456,0.2568438055606965,0.476520651152359
469,120,0,2.1610025206668997,1.0,0.7377374971939925
470,104,1,2.9672862071776924,0.6483907934419778,0.5100434975044661
